cust_id,age,gender,location,platform,followers,eng_rate,ad_click_rate,brand_time_week,ugc_shares,monthly_purchases,avg_spend_ghs,trust_score,satisfaction_score,loyalty_score,nps_score,infl_score,promo_sens,brand_switch,satisfaction_cat,infl_cat,follower_segment,eng_rate_scaled,ad_click_rate_scaled,brand_time_week_scaled,ugc_shares_scaled,monthly_purchases_scaled,avg_spend_ghs_scaled,trust_score_scaled,satisfaction_score_scaled,loyalty_score_scaled,nps_score_scaled,infl_score_scaled,Digital_Engagement_Score,Cust_Value_Score,Brand_Rel_Score,Eng_Segment,Value_Segment,Influencer_Tier,Eng_Efficiency,Platform_Loc_Fit,Ugc_Effectiveness,Eng_Trust_Conversion,Click_Purchase_Efficiency,Loyalty_Resilience,Growth_Potential,Profit_Potential,BehaviorType_Score
Cust076,42.0,Female,Rural,Linkedin,19290.0,9.43,0.56,160.85,0,6.0,847.46,1.0,3.0,3.0,5.0,3.0,0.0,1.0,Low,Low,5K-20K,0.963,0.104,0.513,0.0,0.625,0.408,0.0,0.222,0.222,0.444,0.222,0.395,1.033,0.222,High_Engager,High_Value_Customer,Micro,0.058,4.797,0.0,0.006,3.846,0.0,0.709,0.0,1.033
Cust039,42.0,Female,Urban,Twitter,3520.0,7.29,1.64,261.16,0,1.0,1804.35,3.0,7.0,8.0,7.0,5.0,0.0,1.0,Medium,Medium,1K-5K,0.728,0.324,0.864,0.0,0.0,0.901,0.222,0.667,0.778,0.667,0.444,0.479,0.901,0.584,High_Engager,Standard_Customer,Mid-Tier,0.028,5.301,0.0,0.011,0.379,0.0,0.785,0.2,0.901
Cust029,33.0,Male,Rural,Facebook,8308.0,1.25,0.05,181.5456611266265,0,9.0,1659.01,5.0,3.0,3.0,7.0,2.0,1.0,1.0,Low,Low,5K-20K,0.067,0.0,0.586,0.0,1.0,0.827,0.444,0.222,0.222,0.667,0.111,0.163,1.827,0.389,Low_Engager,High_Value_Customer,Micro,0.007,5.74,0.0,0.027,8.571,0.0,1.163,0.811,0.0
Cust075,43.0,Female,Urban,Twitter,5901.0,6.06,4.53,233.97,0,8.0,998.4,7.0,2.0,5.0,2.0,8.0,1.0,1.0,Low,High,5K-20K,0.594,0.914,0.769,0.0,0.875,0.486,0.667,0.111,0.444,0.111,0.778,0.569,1.361,0.333,High_Engager,High_Value_Customer,Macro,0.026,5.301,0.0,0.03,1.447,0.0,1.061,0.908,0.0
Cust042,43.0,Male,Rural,Twitter,45336.0,9.57,3.96,119.17,1,5.0,905.55,10.0,1.0,2.0,1.0,8.0,0.0,1.0,Low,High,20K-50K,0.978,0.798,0.367,1.0,0.5,0.438,1.0,0.0,0.111,0.0,0.778,0.786,0.938,0.278,High_Engager,Standard_Customer,Macro,0.08,5.342,10.0,0.083,1.008,0.0,0.741,0.938,0.938
Cust048,52.0,Female,Urban,Linkedin,6202.0,3.88,2.21,291.28,0,5.0,496.6,1.0,5.0,8.0,10.0,10.0,1.0,0.0,Medium,High,5K-20K,0.355,0.441,0.97,0.0,0.5,0.227,0.0,0.444,0.778,1.0,1.0,0.442,0.727,0.556,Medium_Engager,Standard_Customer,,0.013,4.365,0.0,0.003,1.558,8.0,0.792,0.0,0.0
Cust002,32.0,Male,Urban,Linkedin,40918.0,5.99,0.59,31.4,1,3.0,935.82,5.0,7.0,6.0,2.0,4.0,0.0,1.0,Medium,Low,20K-50K,0.586,0.11,0.06,1.0,0.25,0.454,0.444,0.667,0.556,0.111,0.333,0.439,0.704,0.444,Medium_Engager,Standard_Customer,Mid-Tier,0.185,4.365,5.0,0.154,1.887,0.0,0.6,0.313,0.704
Cust037,35.0,Male,Rural,Linkedin,33928.0,2.88,2.24,131.29,1,8.0,931.3,10.0,7.0,1.0,10.0,9.0,1.0,0.0,Medium,High,20K-50K,0.245,0.447,0.41,1.0,0.875,0.452,1.0,0.667,0.0,1.0,0.889,0.526,1.327,0.667,Low_Engager,High_Value_Customer,Macro,0.022,4.797,10.0,0.076,2.469,1.0,0.974,1.327,0.0
Cust085,18.0,Male,Urban,Linkedin,45191.0,9.1,2.92,189.89,1,4.0,717.92,1.0,6.0,7.0,10.0,7.0,0.0,1.0,Medium,Medium,20K-50K,0.927,0.586,0.615,1.0,0.375,0.342,0.0,0.556,0.667,1.0,0.667,0.782,0.717,0.556,High_Engager,Standard_Customer,Macro,0.048,4.365,1.0,0.005,1.02,0.0,0.697,0.0,0.717
Cust010,41.0,Female,Rural,Facebook,8854.0,8.31,3.75,179.45,1,3.0,277.56,6.0,7.0,5.0,7.0,9.0,0.0,0.0,Medium,High,5K-20K,0.84,0.755,0.578,1.0,0.25,0.115,0.556,0.667,0.444,0.667,0.889,0.793,0.365,0.584,High_Engager,Standard_Customer,Macro,0.046,5.74,6.0,0.033,0.632,5.0,0.486,0.203,0.365
Cust028,45.0,Male,Rural,Linkedin,40547.0,4.67,1.95,99.76,1,4.0,1609.1,8.0,2.0,1.0,10.0,2.0,0.0,1.0,Low,Low,20K-50K,0.441,0.388,0.299,1.0,0.375,0.801,0.778,0.111,0.0,1.0,0.111,0.532,1.176,0.472,Medium_Engager,High_Value_Customer,Micro,0.046,4.797,8.0,0.079,1.356,0.0,0.728,0.915,1.176
Cust022,50.0,Male,Urban,Linkedin,27743.0,7.4,0.52,179.26,0,9.0,1856.58,7.0,9.0,1.0,7.0,3.0,1.0,0.0,High,Low,20K-50K,0.74,0.096,0.578,0.0,1.0,0.928,0.667,0.889,0.0,0.667,0.222,0.354,1.928,0.556,High_Engager,High_Value_Customer,Micro,0.041,4.365,0.0,0.039,5.921,1.0,1.201,1.286,0.0
Cust033,24.0,Female,Urban,Instagram,36312.0,7.11,4.75,248.54,1,2.0,1820.34,10.0,4.0,10.0,2.0,3.0,0.0,0.0,Low,Low,20K-50K,0.709,0.959,0.82,1.0,0.125,0.91,1.0,0.333,1.0,0.111,0.222,0.872,1.035,0.611,High_Engager,High_Value_Customer,Micro,0.028,4.715,10.0,0.04,0.348,10.0,0.865,1.035,1.035
Cust090,25.0,Male,Urban,Twitter,41041.0,1.4,1.12,111.67,0,1.0,1828.11,1.0,5.0,5.0,8.0,7.0,1.0,1.0,Medium,Medium,20K-50K,0.083,0.218,0.341,0.0,0.0,0.914,0.0,0.444,0.444,0.778,0.667,0.16,0.914,0.416,Low_Engager,Standard_Customer,Macro,0.012,5.301,0.0,0.009,0.472,0.0,0.771,0.0,0.0
Cust058,46.0,Male,Rural,Instagram,45781.0,5.17,0.36,299.02,1,8.0,1167.64,1.0,4.0,9.0,4.0,10.0,1.0,1.0,Low,High,20K-50K,0.496,0.063,0.997,1.0,0.875,0.573,0.0,0.333,0.889,0.333,1.0,0.639,1.448,0.389,Medium_Engager,High_Value_Customer,,0.017,6.105,1.0,0.003,5.882,0.0,1.247,0.0,0.0
Cust015,39.0,Male,Rural,Instagram,49477.0,2.55,3.88,268.18,0,6.0,1708.9200000000021,7.0,9.0,6.0,7.0,6.0,0.0,0.0,High,Medium,20K-50K,0.209,0.782,0.889,0.0,0.625,0.852,0.667,0.889,0.556,0.667,0.556,0.47,1.477,0.695,Low_Engager,High_Value_Customer,Mid-Tier,0.009,6.105,0.0,0.026,1.23,6.0,1.109,0.985,1.477
Cust043,19.0,Male,Rural,Twitter,49858.0,7.51,3.95,245.06,0,6.0,1176.1,6.0,7.0,7.0,4.0,3.0,0.0,0.0,Medium,Low,20K-50K,0.752,0.796,0.808,0.0,0.625,0.578,0.556,0.667,0.667,0.333,0.222,0.589,1.203,0.556,High_Engager,High_Value_Customer,Micro,0.031,5.342,0.0,0.024,1.212,7.0,0.9,0.669,1.203
Cust092,52.0,Male,Urban,Facebook,10993.0,1.18,0.06,123.75,1,6.0,246.55,6.0,6.0,7.0,2.0,10.0,1.0,0.0,Medium,High,5K-20K,0.059,0.002,0.383,1.0,0.625,0.099,0.556,0.556,0.667,0.111,1.0,0.361,0.724,0.473,Low_Engager,Standard_Customer,,0.009,4.851,6.0,0.048,5.66,7.0,0.768,0.403,0.0
Cust044,37.0,Male,Rural,Linkedin,799.0,5.77,0.46,296.31,0,4.0,742.96,2.0,5.0,8.0,6.0,9.0,0.0,0.0,Medium,High,0-1K,0.562,0.084,0.987,0.0,0.375,0.354,0.111,0.444,0.778,0.556,0.889,0.408,0.729,0.472,Medium_Engager,Standard_Customer,Macro,0.019,4.797,0.0,0.007,2.74,8.0,0.771,0.081,0.729
Cust003,38.0,Female,Urban,Facebook,45625.0,0.84,3.48,170.62,0,4.0,1119.78,8.0,3.0,2.0,9.0,6.0,1.0,1.0,Low,Medium,20K-50K,0.022,0.7,0.547,0.0,0.375,0.549,0.778,0.222,0.111,0.889,0.556,0.317,0.924,0.5,Low_Engager,Standard_Customer,Mid-Tier,0.005,4.851,0.0,0.047,0.893,0.0,0.688,0.719,0.0
Cust021,38.0,Male,Rural,Twitter,29224.0,6.56,3.77,112.47,0,7.0,789.5,6.0,6.0,10.0,2.0,9.0,1.0,1.0,Medium,High,20K-50K,0.648,0.759,0.344,0.0,0.75,0.378,0.556,0.556,1.0,0.111,0.889,0.438,1.128,0.556,High_Engager,High_Value_Customer,Macro,0.058,5.342,0.0,0.053,1.468,0.0,1.055,0.627,0.0
Cust083,26.0,Female,Rural,Instagram,22109.0,4.17,3.25,18.35,1,6.0,1662.26,3.0,9.0,10.0,8.0,4.0,1.0,0.0,High,Low,20K-50K,0.387,0.653,0.014,1.0,0.625,0.828,0.222,0.889,1.0,0.778,0.333,0.514,1.453,0.722,Medium_Engager,High_Value_Customer,Mid-Tier,0.216,6.105,3.0,0.155,1.412,10.0,1.138,0.323,0.0
Cust066,32.0,Female,Urban,Twitter,34277.0,4.06,4.06,286.67,0,4.0,1013.26,1.0,4.0,1.0,7.0,3.0,0.0,0.0,Low,Low,20K-50K,0.375,0.818,0.954,0.0,0.375,0.494,0.0,0.333,0.0,0.667,0.222,0.537,0.869,0.25,Medium_Engager,Standard_Customer,Micro,0.014,5.301,0.0,0.003,0.791,1.0,0.566,0.0,0.869
Cust026,44.0,Female,Urban,Facebook,37510.0,8.05,1.6,212.47,0,9.0,1664.48,7.0,1.0,2.0,3.0,10.0,0.0,0.0,Low,High,20K-50K,0.812,0.316,0.694,0.0,1.0,0.829,0.667,0.0,0.111,0.222,1.0,0.456,1.829,0.25,High_Engager,High_Value_Customer,,0.038,4.851,0.0,0.033,3.462,2.0,1.32,1.22,1.829
Cust040,31.0,Female,Urban,Facebook,31316.0,6.77,3.36,23.11,0,3.0,1267.0,4.0,5.0,3.0,7.0,2.0,0.0,0.0,Medium,Low,20K-50K,0.671,0.676,0.031,0.0,0.25,0.625,0.333,0.444,0.222,0.667,0.111,0.344,0.875,0.416,High_Engager,Standard_Customer,Micro,0.281,4.851,0.0,0.166,0.688,3.0,0.592,0.291,0.875
Cust047,25.0,Male,Rural,Linkedin,25647.0,2.85,2.75,120.46,1,6.0,179.91,2.0,4.0,5.0,1.0,2.0,0.0,0.0,Low,Low,20K-50K,0.242,0.551,0.372,1.0,0.625,0.064,0.111,0.333,0.444,0.0,0.111,0.541,0.689,0.222,Low_Engager,Standard_Customer,Micro,0.023,4.797,2.0,0.016,1.6,5.0,0.524,0.076,0.689
Cust069,40.0,Male,Urban,Instagram,27851.0,8.64,3.77,204.79,1,2.0,1096.14,1.0,8.0,10.0,6.0,8.0,0.0,0.0,High,High,20K-50K,0.876,0.759,0.667,1.0,0.125,0.536,0.0,0.778,1.0,0.556,0.778,0.826,0.661,0.584,High_Engager,Standard_Customer,Macro,0.042,4.715,1.0,0.005,0.419,10.0,0.752,0.0,0.661
Cust053,21.0,Male,Urban,Linkedin,23193.0,0.89,3.81,89.29,0,5.0,1402.75,7.0,10.0,3.0,2.0,2.0,0.0,1.0,High,Low,20K-50K,0.027,0.767,0.263,0.0,0.5,0.694,0.667,1.0,0.222,0.111,0.111,0.264,1.194,0.5,Low_Engager,High_Value_Customer,Micro,0.01,4.365,0.0,0.078,1.04,0.0,0.783,0.796,1.194
Cust035,26.0,Male,Urban,Linkedin,47302.0,2.15,2.87,220.46,1,6.0,1197.2,9.0,6.0,8.0,5.0,8.0,1.0,0.0,Medium,High,20K-50K,0.165,0.576,0.722,1.0,0.625,0.589,0.889,0.556,0.778,0.444,0.778,0.616,1.214,0.667,Low_Engager,High_Value_Customer,Macro,0.01,4.365,9.0,0.041,1.55,8.0,1.04,1.079,0.0
Cust060,43.0,Female,Rural,Linkedin,4114.0,2.15,3.53,233.01,0,9.0,1517.19,6.0,5.0,2.0,5.0,6.0,0.0,0.0,Medium,Medium,1K-5K,0.165,0.71,0.766,0.0,1.0,0.753,0.556,0.444,0.111,0.444,0.556,0.41,1.753,0.389,Low_Engager,High_Value_Customer,Mid-Tier,0.009,4.797,0.0,0.026,1.987,2.0,1.185,0.975,1.753
Cust085,18.0,Male,Rural,Linkedin,45191.0,9.1,2.92,189.89,1,4.0,717.92,1.0,6.0,5.0,10.0,7.0,0.0,1.0,Medium,Medium,20K-50K,0.927,0.586,0.615,1.0,0.375,0.342,0.0,0.556,0.444,1.0,0.667,0.782,0.717,0.5,High_Engager,Standard_Customer,Macro,0.048,4.797,1.0,0.005,1.02,0.0,0.652,0.0,0.717
Cust035,26.0,Male,Urban,Facebook,47302.0,2.15,2.87,220.46,1,6.0,1197.2,9.0,6.0,8.0,5.0,8.0,1.0,0.0,Medium,High,20K-50K,0.165,0.576,0.722,1.0,0.625,0.589,0.889,0.556,0.778,0.444,0.778,0.616,1.214,0.667,Low_Engager,High_Value_Customer,Macro,0.01,4.851,9.0,0.041,1.55,8.0,1.04,1.079,0.0
Cust010,41.0,Female,Urban,Facebook,8854.0,8.31,3.75,179.45,1,3.0,277.56,6.0,7.0,5.0,6.0,9.0,0.0,0.0,Medium,High,5K-20K,0.84,0.755,0.578,1.0,0.25,0.115,0.556,0.667,0.444,0.556,0.889,0.793,0.365,0.556,High_Engager,Standard_Customer,Macro,0.046,4.851,6.0,0.033,0.632,5.0,0.486,0.203,0.365
Cust017,41.0,Female,Urban,Linkedin,32452.0,1.31,4.65,189.84,0,3.0,846.61,5.0,3.0,2.0,7.0,5.0,0.0,0.0,Low,Medium,20K-50K,0.073,0.939,0.615,0.0,0.25,0.408,0.444,0.222,0.111,0.667,0.444,0.407,0.658,0.361,Low_Engager,Standard_Customer,Mid-Tier,0.007,4.365,0.0,0.026,0.531,2.0,0.506,0.292,0.658
Cust032,54.0,Male,Rural,Linkedin,17553.0,8.44,1.6,274.17,1,9.0,1285.83,9.0,4.0,3.0,3.0,6.0,1.0,1.0,Low,Medium,5K-20K,0.854,0.316,0.91,1.0,1.0,0.634,0.889,0.333,0.222,0.222,0.556,0.77,1.634,0.416,High_Engager,High_Value_Customer,Mid-Tier,0.031,4.797,9.0,0.033,3.462,0.0,1.136,1.453,0.0
Cust042,43.0,Male,Rural,Twitter,45336.0,9.57,3.96,119.17,0,5.0,905.55,10.0,1.0,2.0,1.0,8.0,0.0,1.0,Low,High,20K-50K,0.978,0.798,0.367,0.0,0.5,0.438,1.0,0.0,0.111,0.0,0.778,0.536,0.938,0.278,High_Engager,Standard_Customer,Macro,0.08,5.342,0.0,0.083,1.008,0.0,0.741,0.938,0.938
Cust014,20.0,Female,Rural,Facebook,30846.0,7.81,1.86,285.62,1,2.0,258.06000000000034,6.0,1.0,9.0,10.0,8.0,1.0,1.0,Low,High,20K-50K,0.785,0.369,0.95,1.0,0.125,0.105,0.556,0.0,0.889,1.0,0.778,0.776,0.23,0.611,High_Engager,Standard_Customer,Macro,0.027,5.74,6.0,0.021,0.699,0.0,0.471,0.128,0.0
Cust024,39.0,Male,Urban,Instagram,25647.0,5.4,2.53,292.57,0,7.0,143.78,1.0,3.0,5.0,4.0,10.0,0.0,1.0,Low,High,20K-50K,0.521,0.506,0.974,0.0,0.75,0.046,0.0,0.222,0.444,0.333,1.0,0.5,0.796,0.25,Medium_Engager,Standard_Customer,,0.018,4.715,0.0,0.003,1.983,0.0,0.766,0.0,0.796
Cust085,18.0,Male,Urban,Linkedin,45191.0,9.1,2.92,189.89,1,4.0,717.92,1.0,6.0,7.0,10.0,7.0,0.0,1.0,Medium,Medium,20K-50K,0.927,0.586,0.615,1.0,0.375,0.342,0.0,0.556,0.667,1.0,0.667,0.782,0.717,0.556,High_Engager,Standard_Customer,Macro,0.048,4.365,1.0,0.005,1.02,0.0,0.697,0.0,0.717
Cust087,41.0,Male,Rural,Linkedin,2468.0,1.16,1.87,71.76,0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0,High,High,1K-5K,0.057,0.371,0.201,0.0,0.375,0.423,0.111,1.0,0.778,0.444,1.0,0.157,0.798,0.583,Low_Engager,Standard_Customer,,0.016,4.797,0.0,0.027,1.394,8.0,0.834,0.089,0.798
Cust065,48.0,Male,Urban,Facebook,10829.0,0.93,1.85,47.46,1,5.0,1442.42,7.0,3.0,1.0,9.0,6.0,0.0,1.0,Low,Medium,5K-20K,0.032,0.367,0.116,1.0,0.5,0.715,0.667,0.222,0.0,0.889,0.556,0.379,1.215,0.444,Low_Engager,High_Value_Customer,Mid-Tier,0.019,4.851,7.0,0.144,1.754,0.0,0.84,0.81,1.215
Cust005,56.0,Male,Rural,Linkedin,17529.0,5.66,4.39,161.7,1,6.0,443.37,8.0,10.0,5.0,9.0,3.0,0.0,1.0,High,Low,5K-20K,0.55,0.886,0.516,1.0,0.625,0.2,0.778,1.0,0.444,0.889,0.222,0.738,0.825,0.778,Medium_Engager,Standard_Customer,Micro,0.035,4.797,8.0,0.049,1.113,0.0,0.628,0.642,0.825
Cust071,38.0,Female,Rural,Instagram,40428.0,2.05,0.42,113.87,0,4.0,939.8584999999989,6.0,10.0,7.0,3.0,2.0,0.0,0.0,High,Low,20K-50K,0.154,0.076,0.349,0.0,0.375,0.456,0.556,1.0,0.667,0.222,0.111,0.145,0.831,0.611,Low_Engager,Standard_Customer,Micro,0.018,6.105,0.0,0.052,2.817,7.0,0.654,0.462,0.831
Cust089,34.0,Male,Rural,Linkedin,6755.0,0.67,4.34,14.22,1,4.0,1249.15,6.0,2.0,8.0,7.0,3.0,0.0,0.0,Low,Low,5K-20K,0.003,0.876,0.0,1.0,0.375,0.615,0.556,0.111,0.778,0.667,0.222,0.47,0.99,0.528,Low_Engager,High_Value_Customer,Micro,0.044,4.797,6.0,0.394,0.749,8.0,0.794,0.55,0.99
Cust087,41.0,Male,Rural,Linkedin,2468.0,1.16,1.87,172.14998144006645,0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0,High,High,1K-5K,0.057,0.371,0.553,0.0,0.375,0.423,0.111,1.0,0.778,0.444,1.0,0.245,0.798,0.583,Low_Engager,Standard_Customer,,0.007,4.797,0.0,0.012,1.394,8.0,0.834,0.089,0.798
Cust072,33.0,Male,Rural,Instagram,12633.0,1.17,3.89,42.93,0,6.0,1227.72,6.0,8.0,3.0,6.0,8.0,1.0,1.0,High,High,5K-20K,0.058,0.784,0.1,0.0,0.625,0.604,0.556,0.778,0.222,0.556,0.778,0.236,1.229,0.528,Low_Engager,High_Value_Customer,Macro,0.027,6.105,0.0,0.137,1.227,0.0,0.937,0.683,0.0
Cust010,41.0,Female,Urban,Facebook,8854.0,8.31,3.75,179.45,1,3.0,277.56,6.0,7.0,5.0,7.0,9.0,0.0,0.0,Medium,High,5K-20K,0.84,0.755,0.578,1.0,0.25,0.115,0.556,0.667,0.444,0.667,0.889,0.793,0.365,0.584,High_Engager,Standard_Customer,Macro,0.046,4.851,6.0,0.033,0.632,5.0,0.486,0.203,0.365
Cust094,22.0,Female,Urban,Facebook,22486.0,8.53,0.22,272.21,0,4.0,1465.89,4.0,5.0,6.0,7.0,6.0,1.0,1.0,Medium,Medium,20K-50K,0.864,0.035,0.903,0.0,0.375,0.727,0.333,0.444,0.556,0.667,0.556,0.45,1.102,0.5,High_Engager,High_Value_Customer,Mid-Tier,0.031,4.851,0.0,0.015,3.279,0.0,0.884,0.367,0.0
Cust044,37.0,Male,Rural,Linkedin,799.0,5.77,0.46,296.31,0,4.0,742.96,2.0,5.0,5.0,6.0,9.0,0.0,0.0,Medium,High,0-1K,0.562,0.084,0.987,0.0,0.375,0.354,0.111,0.444,0.444,0.556,0.889,0.408,0.729,0.389,Medium_Engager,Standard_Customer,Macro,0.019,4.797,0.0,0.007,2.74,5.0,0.704,0.081,0.729
Cust034,38.0,Male,Urban,Linkedin,43625.0,4.39,4.75,285.44,1,4.0,666.58,4.0,5.0,5.0,3.0,6.0,0.0,0.0,Medium,Medium,20K-50K,0.411,0.959,0.949,1.0,0.375,0.315,0.333,0.444,0.444,0.222,0.556,0.83,0.69,0.361,Medium_Engager,Standard_Customer,Mid-Tier,0.015,4.365,4.0,0.014,0.696,5.0,0.614,0.23,0.69
Cust059,35.0,Male,Urban,Linkedin,7555.0,5.0,4.11,171.08,1,7.0,1995.5,1.0,5.0,10.0,1.0,2.0,0.0,1.0,Medium,Low,5K-20K,0.478,0.829,0.549,1.0,0.75,1.0,0.0,0.444,1.0,0.0,0.111,0.714,1.75,0.361,Medium_Engager,High_Value_Customer,Micro,0.029,4.365,1.0,0.006,1.37,0.0,1.272,0.0,1.75
Cust077,58.0,Female,Rural,Facebook,49789.0,4.716605783866058,2.46,257.13,1,3.0,1555.17,7.0,1.0,6.0,9.0,8.0,1.0,0.0,Low,High,20K-50K,0.447,0.492,0.85,1.0,0.25,0.773,0.667,0.0,0.556,0.889,0.778,0.697,1.023,0.528,Medium_Engager,High_Value_Customer,Macro,0.018,5.74,7.0,0.027,0.867,6.0,0.881,0.682,0.0
Cust008,28.0,Male,Urban,Instagram,47433.0,0.79,1.41,141.82,1,2.0,320.71,10.0,1.0,10.0,7.0,9.0,0.0,0.0,Low,High,20K-50K,0.016,0.278,0.447,1.0,0.125,0.137,1.0,0.0,1.0,0.667,0.889,0.435,0.262,0.667,Low_Engager,Standard_Customer,Macro,0.006,4.715,10.0,0.07,0.83,10.0,0.535,0.262,0.262
Cust051,53.0,Female,Rural,Facebook,34684.0,1.6,0.59,145.92,1,5.0,698.99,8.0,5.0,4.0,3.0,9.0,0.0,0.0,Medium,High,20K-50K,0.105,0.11,0.461,1.0,0.5,0.332,0.778,0.444,0.333,0.222,0.889,0.419,0.832,0.444,Low_Engager,Standard_Customer,Macro,0.011,5.74,8.0,0.054,3.145,4.0,0.744,0.647,0.832
Cust038,21.0,Male,Urban,Twitter,18811.0,5.72,1.47,280.49,1,8.0,1441.88,9.0,2.0,7.0,6.0,4.0,1.0,1.0,Low,Low,5K-20K,0.556,0.29,0.932,1.0,0.875,0.715,0.889,0.111,0.667,0.556,0.333,0.694,1.59,0.556,Medium_Engager,High_Value_Customer,Mid-Tier,0.02,5.301,9.0,0.032,3.239,0.0,1.154,1.414,0.0
Cust063,38.0,Male,Rural,Linkedin,35877.0,6.35,4.93,81.73,1,3.0,329.1,5.0,2.0,9.0,9.0,1.0,1.0,1.0,Low,Low,20K-50K,0.625,0.996,0.236,1.0,0.25,0.141,0.444,0.111,0.889,0.889,0.0,0.714,0.391,0.583,High_Engager,Standard_Customer,Micro,0.077,4.797,5.0,0.06,0.506,0.0,0.412,0.174,0.0
Cust005,56.0,Male,Rural,Linkedin,17529.0,5.66,4.39,161.7,1,6.0,443.37,6.0,10.0,5.0,9.0,3.0,0.0,1.0,High,Low,5K-20K,0.55,0.886,0.516,1.0,0.625,0.2,0.556,1.0,0.444,0.889,0.222,0.738,0.825,0.722,Medium_Engager,Standard_Customer,Micro,0.035,4.797,6.0,0.037,1.113,0.0,0.628,0.459,0.825
Cust018,47.0,Female,Rural,Instagram,39890.0,0.99,4.29,90.44,0,9.0,1869.23,5.0,8.0,9.0,9.0,6.0,0.0,0.0,High,Medium,20K-50K,0.038,0.865,0.267,0.0,1.0,0.935,0.444,0.778,0.889,0.889,0.556,0.292,1.935,0.75,Low_Engager,High_Value_Customer,Mid-Tier,0.011,6.105,0.0,0.055,1.701,9.0,1.45,0.859,1.935
Cust036,56.0,Male,Urban,Facebook,32735.0,1.99,3.16,187.89,0,2.0,1381.82,5.0,5.0,4.0,8.0,9.0,0.0,1.0,Medium,High,20K-50K,0.148,0.635,0.608,0.0,0.125,0.684,0.444,0.444,0.333,0.778,0.889,0.348,0.809,0.5,Low_Engager,Standard_Customer,Macro,0.011,4.851,0.0,0.026,0.481,0.0,0.73,0.359,0.809
Cust036,56.0,Male,Urban,Facebook,32735.0,1.99,3.16,187.89,1,2.0,1381.82,5.0,5.0,4.0,8.0,9.0,0.0,1.0,Medium,High,20K-50K,0.148,0.635,0.608,1.0,0.125,0.684,0.444,0.444,0.333,0.778,0.889,0.598,0.809,0.5,Low_Engager,Standard_Customer,Macro,0.011,4.851,5.0,0.026,0.481,0.0,0.73,0.359,0.809
Cust090,25.0,Male,Urban,Twitter,41041.0,1.4,1.12,111.67,0,1.0,1828.11,1.0,7.0,5.0,8.0,7.0,1.0,1.0,Medium,Medium,20K-50K,0.083,0.218,0.341,0.0,0.0,0.914,0.0,0.667,0.444,0.778,0.667,0.16,0.914,0.472,Low_Engager,Standard_Customer,Macro,0.012,5.301,0.0,0.009,0.472,0.0,0.771,0.0,0.0
Cust087,38.0,Male,Rural,Linkedin,2468.0,1.16,1.87,71.76,0,4.0,876.01,6.0,10.0,8.0,5.0,10.0,0.0,0.0,High,High,1K-5K,0.057,0.371,0.201,0.0,0.375,0.423,0.556,1.0,0.778,0.444,1.0,0.157,0.798,0.694,Low_Engager,Standard_Customer,,0.016,4.797,0.0,0.082,1.394,8.0,0.834,0.444,0.798
Cust078,46.0,Female,Urban,Facebook,38854.0,4.19,0.06,170.05,1,9.0,73.8,3.0,9.0,2.0,1.0,1.0,1.0,0.0,High,Low,20K-50K,0.389,0.002,0.545,1.0,1.0,0.01,0.222,0.889,0.111,0.0,0.0,0.484,1.01,0.306,Medium_Engager,High_Value_Customer,Micro,0.024,4.851,3.0,0.018,8.491,2.0,0.628,0.224,0.0
Cust051,53.0,Female,Rural,Facebook,34684.0,1.6,0.59,145.92,1,5.0,698.99,8.0,5.0,4.0,6.0,9.0,1.0,0.0,Medium,High,20K-50K,0.105,0.11,0.461,1.0,0.5,0.332,0.778,0.444,0.333,0.556,0.889,0.419,0.832,0.528,Low_Engager,Standard_Customer,Macro,0.011,5.74,8.0,0.054,3.145,4.0,0.744,0.647,0.0
Cust050,34.0,Female,Urban,Linkedin,26741.0,0.64,1.75,253.12,1,1.0,891.48,6.0,1.0,10.0,7.0,8.0,0.0,0.0,Low,High,20K-50K,0.0,0.347,0.836,1.0,0.0,0.431,0.556,0.0,1.0,0.667,0.778,0.546,0.431,0.556,Low_Engager,Standard_Customer,Macro,0.003,4.365,6.0,0.024,0.364,10.0,0.614,0.24,0.431
Cust072,33.0,Male,Rural,Instagram,12633.0,4.716605783866058,3.89,42.93,0,6.0,1227.72,6.0,8.0,3.0,8.0,8.0,1.0,1.0,High,High,5K-20K,0.447,0.784,0.1,0.0,0.625,0.604,0.556,0.778,0.222,0.778,0.778,0.333,1.229,0.584,Medium_Engager,High_Value_Customer,Macro,0.107,6.105,0.0,0.137,1.227,0.0,0.937,0.683,0.0
Cust014,20.0,Female,Rural,Facebook,30846.0,7.81,1.86,285.62,1,2.0,258.06,6.0,1.0,9.0,10.0,8.0,1.0,1.0,Low,High,20K-50K,0.785,0.369,0.95,1.0,0.125,0.105,0.556,0.0,0.889,1.0,0.778,0.776,0.23,0.611,High_Engager,Standard_Customer,Macro,0.027,5.74,6.0,0.021,0.699,0.0,0.471,0.128,0.0
